"","rf"
"index_77419",714.679522581347
"index_77420",540.596044937162
"index_77421",431.18766498472
"index_77422",4691.72063990424
"index_77423",4060.64745637796
"index_77424",3777.30829935239
"index_77425",12017.154188114
"index_77426",763.878087910779
"index_77427",538.04753063487
"index_77428",576.090598603173
"index_77429",540.596044937162
"index_77430",4121.08183417452
"index_77431",5574.50570042469
"index_77432",3843.31340490898
"index_77433",11541.3413557911
"index_77434",264.526382817778
"index_77435",482.239536972439
"index_77436",4121.08183417452
"index_77437",264.526382817778
"index_77438",431.18766498472
"index_77439",264.526382817778
"index_77440",331.201090814586
"index_77441",361.083604079974
"index_77442",5996.21303705569
"index_77443",7638.61896460264
"index_77444",315.219275477701
"index_77445",648.531357829742
"index_77446",462.299951580935
"index_77447",626.088589154231
"index_77448",4080.86816776693
"index_77449",141.372078834142
"index_77450",307.121766669835
"index_77451",626.088589154231
"index_77452",431.18766498472
"index_77453",431.864835863736
"index_77454",331.201090814586
"index_77455",486.539360847187
"index_77456",4060.64745637796
"index_77457",486.539360847187
"index_77458",395.781639973771
"index_77459",538.04753063487
"index_77460",8157.60452469016
"index_77461",265.880623649714
"index_77462",4069.24064276758
"index_77463",307.121766669835
"index_77464",576.090598603173
"index_77465",585.691160734889
"index_77466",4141.19466446578
"index_77467",372.830202174384
"index_77468",581.905185520108
"index_77469",540.596044937162
"index_77470",540.596044937162
"index_77471",264.526382817778
"index_77472",648.531357829742
"index_77473",336.330500756103
"index_77474",315.219275477701
"index_77475",714.679522581347
"index_77476",315.219275477701
"index_77477",528.377263797075
"index_77478",376.16426033723
"index_77479",8157.60452469016
"index_77480",431.18766498472
"index_77481",447.975900494347
"index_77482",675.91967037966
"index_77483",96.7788005491122
"index_77484",141.372078834142
"index_77485",636.796351994021
"index_77486",566.322881802962
"index_77487",3757.28531559043
"index_77488",585.691160734889
"index_77489",431.864835863736
"index_77490",315.219275477701
"index_77491",265.880623649714
"index_77492",422.070370154435
"index_77493",3832.48417431998
"index_77494",4771.75548153267
"index_77495",372.830202174384
"index_77496",307.121766669835
"index_77497",12017.154188114
"index_77498",3832.48417431998
"index_77499",538.04753063487
"index_77500",7687.43713063181
"index_77501",825.676755628908
"index_77502",714.679522581347
"index_77503",4691.72063990424
"index_77504",4539.82366232357
"index_77505",601.726726265145
"index_77506",145.602919871726
"index_77507",540.596044937162
"index_77508",336.330500756103
"index_77509",361.083604079974
"index_77510",264.526382817778
"index_77511",4060.64745637796
"index_77512",4218.13952314829
"index_77513",447.975900494347
"index_77514",932.883512459678
"index_77515",763.878087910779
"index_77516",422.070370154435
"index_77517",9878.54798398842
"index_77518",422.070370154435
"index_77519",8333.2115465582
"index_77520",636.796351994021
"index_77521",4233.08052913845
"index_77522",538.04753063487
"index_77523",626.088589154231
"index_77524",540.596044937162
"index_77525",3887.88254416815
"index_77526",326.894857779639
"index_77527",528.377263797075
"index_77528",8157.60452469016
"index_77529",8941.81857624881
"index_77530",714.679522581347
"index_77531",714.4419509101
"index_77532",3543.83803977654
"index_77533",626.088589154231
"index_77534",3843.31340490898
"index_77535",431.18766498472
"index_77536",307.121766669835
"index_77537",4771.75548153267
"index_77538",714.679522581347
"index_77539",10142.103520233
"index_77540",566.322881802962
"index_77541",336.330500756103
"index_77542",4141.19466446578
"index_77543",648.531357829742
"index_77544",431.864835863736
"index_77545",361.083604079974
"index_77546",4771.75548153267
"index_77547",422.070370154435
"index_77548",307.121766669835
"index_77549",1003.77058656997
"index_77550",482.239536972439
"index_77551",516.045428544628
"index_77552",462.299951580935
"index_77553",3777.30829935239
"index_77554",256.001835315424
"index_77555",256.001835315424
"index_77556",326.894857779639
"index_77557",336.330500756103
"index_77558",4771.75548153267
"index_77559",462.299951580935
"index_77560",7687.43713063181
"index_77561",8569.57781968516
"index_77562",540.596044937162
"index_77563",361.083604079974
"index_77564",486.539360847187
"index_77565",331.201090814586
"index_77566",307.121766669835
"index_77567",39.6108177758617
"index_77568",4060.64745637796
"index_77569",540.596044937162
"index_77570",9318.01502606418
"index_77571",465.046116114086
"index_77572",331.201090814586
"index_77573",576.090598603173
"index_77574",5996.21303705569
"index_77575",4056.99151418639
"index_77576",1379.26857812774
"index_77577",361.083604079974
"index_77578",1379.26857812774
"index_77579",540.596044937162
"index_77580",7528.70066911093
"index_77581",315.219275477701
"index_77582",264.526382817778
"index_77583",326.894857779639
"index_77584",39.6108177758617
"index_77585",5574.50570042469
"index_77586",6568.58983559925
"index_77587",714.679522581347
"index_77588",540.596044937162
"index_77589",4539.82366232357
"index_77590",96.7788005491122
"index_77591",4060.64745637796
"index_77592",585.691160734889
"index_77593",486.539360847187
"index_77594",336.330500756103
"index_77595",5247.95454082969
"index_77596",462.299951580935
"index_77597",10720.9334184726
"index_77598",315.219275477701
"index_77599",675.91967037966
"index_77600",326.894857779639
"index_77601",4771.75548153267
"index_77602",540.596044937162
"index_77603",315.219275477701
"index_77604",5996.21303705569
"index_77605",3628.41897925421
"index_77606",8867.53951404909
"index_77607",326.894857779639
"index_77608",96.7788005491122
"index_77609",605.765701023438
"index_77610",8365.81407447071
"index_77611",540.596044937162
"index_77612",331.201090814586
"index_77613",540.596044937162
"index_77614",486.539360847187
"index_77615",486.539360847187
"index_77616",431.18766498472
"index_77617",4060.64745637796
"index_77618",372.830202174384
"index_77619",5996.21303705569
"index_77620",5247.95454082969
"index_77621",326.894857779639
"index_77622",486.539360847187
"index_77623",5996.21303705569
"index_77624",7810.75618840542
"index_77625",465.046116114086
"index_77626",576.090598603173
"index_77627",8569.57781968516
"index_77628",9318.01502606418
"index_77629",3832.48417431998
"index_77630",3887.88254416815
"index_77631",431.18766498472
"index_77632",96.7788005491122
"index_77633",3777.30829935239
"index_77634",7032.40557385001
"index_77635",648.531357829742
"index_77636",307.121766669835
"index_77637",96.7788005491122
"index_77638",540.596044937162
"index_77639",96.7788005491122
"index_77640",540.596044937162
"index_77641",376.16426033723
"index_77642",141.372078834142
"index_77643",4121.08183417452
"index_77644",486.539360847187
"index_77645",431.864835863736
"index_77646",276.740579672966
"index_77647",648.531357829742
"index_77648",4080.86816776693
"index_77649",540.596044937162
"index_77650",581.905185520108
"index_77651",447.975900494347
"index_77652",61.449966147659
"index_77653",361.083604079974
"index_77654",307.121766669835
"index_77655",4155.25586317908
"index_77656",331.201090814586
"index_77657",626.088589154231
"index_77658",675.91967037966
"index_77659",585.691160734889
"index_77660",372.830202174384
"index_77661",540.596044937162
"index_77662",3832.48417431998
"index_77663",336.330500756103
"index_77664",540.596044937162
"index_77665",315.219275477701
"index_77666",422.070370154435
"index_77667",331.201090814586
"index_77668",395.781639973771
"index_77669",714.4419509101
"index_77670",714.679522581347
"index_77671",431.864835863736
"index_77672",583.751534495974
"index_77673",4080.86816776693
"index_77674",9942.94841183259
"index_77675",372.830202174384
"index_77676",264.526382817778
"index_77677",141.372078834142
"index_77678",7687.43713063181
"index_77679",4233.08052913845
"index_77680",431.864835863736
"index_77681",4069.24064276758
"index_77682",4771.75548153267
"index_77683",315.219275477701
"index_77684",486.539360847187
"index_77685",315.219275477701
"index_77686",4233.08052913845
"index_77687",5247.95454082969
"index_77688",1003.77058656997
"index_77689",540.596044937162
"index_77690",431.864835863736
"index_77691",528.377263797075
"index_77692",431.864835863736
"index_77693",395.781639973771
"index_77694",145.602919871726
"index_77695",372.830202174384
"index_77696",576.090598603173
"index_77697",276.740579672966
"index_77698",307.121766669835
"index_77699",4691.72063990424
"index_77700",5574.50570042469
"index_77701",141.372078834142
"index_77702",422.070370154435
"index_77703",431.864835863736
"index_77704",528.377263797075
"index_77705",395.781639973771
"index_77706",576.090598603173
"index_77707",714.4419509101
"index_77708",331.201090814586
"index_77709",5574.50570042469
"index_77710",307.121766669835
"index_77711",4141.19466446578
"index_77712",331.201090814586
"index_77713",4993.75013808302
"index_77714",315.219275477701
"index_77715",3832.48417431998
"index_77716",4060.64745637796
"index_77717",4080.86816776693
"index_77718",4233.08052913845
"index_77719",714.4419509101
"index_77720",343.778355882837
"index_77721",538.04753063487
"index_77722",538.04753063487
"index_77723",4218.13952314829
"index_77724",307.121766669835
"index_77725",276.740579672966
"index_77726",3777.30829935239
"index_77727",376.16426033723
"index_77728",307.121766669835
"index_77729",714.679522581347
"index_77730",3757.28531559043
"index_77731",462.299951580935
"index_77732",265.880623649714
"index_77733",540.596044937162
"index_77734",1003.77058656997
"index_77735",395.781639973771
"index_77736",361.083604079974
"index_77737",326.894857779639
"index_77738",932.883512459678
"index_77739",361.083604079974
"index_77740",648.531357829742
"index_77741",585.691160734889
"index_77742",422.070370154435
"index_77743",146.166647559676
"index_77744",361.083604079974
"index_77745",825.676755628908
"index_77746",361.083604079974
"index_77747",714.679522581347
"index_77748",431.864835863736
"index_77749",9318.01502606418
"index_77750",256.001835315424
"index_77751",538.04753063487
"index_77752",932.883512459678
"index_77753",5574.50570042469
"index_77754",486.539360847187
"index_77755",447.975900494347
"index_77756",326.894857779639
"index_77757",714.679522581347
"index_77758",12017.154188114
"index_77759",264.526382817778
"index_77760",636.796351994021
"index_77761",361.083604079974
"index_77762",4060.64745637796
"index_77763",141.372078834142
"index_77764",6512.98257960595
"index_77765",39.6108177758617
"index_77766",4771.75548153267
"index_77767",540.596044937162
"index_77768",4539.82366232357
"index_77769",61.449966147659
"index_77770",307.121766669835
"index_77771",605.765701023438
"index_77772",714.4419509101
"index_77773",395.781639973771
"index_77774",145.602919871726
"index_77775",4141.19466446578
"index_77776",4771.75548153267
"index_77777",8365.81407447071
"index_77778",331.201090814586
"index_77779",96.7788005491122
"index_77780",576.090598603173
"index_77781",264.526382817778
"index_77782",540.596044937162
"index_77783",307.121766669835
"index_77784",538.04753063487
"index_77785",3832.48417431998
"index_77786",336.330500756103
"index_77787",264.526382817778
"index_77788",307.121766669835
"index_77789",141.372078834142
"index_77790",361.083604079974
"index_77791",482.239536972439
"index_77792",315.219275477701
"index_77793",566.322881802962
"index_77794",361.083604079974
"index_77795",3887.88254416815
"index_77796",361.083604079974
"index_77797",4233.08052913845
"index_77798",6568.58983559925
"index_77799",462.299951580935
"index_77800",8941.81857624881
"index_77801",145.602919871726
"index_77802",336.330500756103
"index_77803",265.880623649714
"index_77804",714.4419509101
"index_77805",7687.43713063181
"index_77806",648.531357829742
"index_77807",9318.01502606418
"index_77808",482.239536972439
"index_77809",636.796351994021
"index_77810",675.91967037966
"index_77811",4771.75548153267
"index_77812",462.299951580935
"index_77813",714.679522581347
"index_77814",372.830202174384
"index_77815",3843.31340490898
"index_77816",326.894857779639
"index_77817",431.864835863736
"index_77818",265.880623649714
"index_77819",431.18766498472
"index_77820",4141.19466446578
"index_77821",145.602919871726
"index_77822",605.765701023438
"index_77823",307.121766669835
"index_77824",714.4419509101
"index_77825",8569.57781968516
"index_77826",4121.08183417452
"index_77827",4069.24064276758
"index_77828",336.330500756103
"index_77829",307.121766669835
"index_77830",9922.88877366068
"index_77831",422.070370154435
"index_77832",326.894857779639
"index_77833",3832.48417431998
"index_77834",482.239536972439
"index_77835",326.894857779639
"index_77836",585.691160734889
"index_77837",8157.60452469016
"index_77838",4539.82366232357
"index_77839",326.894857779639
"index_77840",326.894857779639
"index_77841",675.91967037966
"index_77842",763.878087910779
"index_77843",431.864835863736
"index_77844",4539.82366232357
"index_77845",486.539360847187
"index_77846",4993.75013808302
"index_77847",8333.2115465582
"index_77848",540.596044937162
"index_77849",4069.24064276758
"index_77850",376.16426033723
"index_77851",4155.25586317908
"index_77852",315.219275477701
"index_77853",653.322432937004
"index_77854",540.596044937162
"index_77855",264.526382817778
"index_77856",714.679522581347
"index_77857",583.751534495974
"index_77858",395.781639973771
"index_77859",10443.2291640476
"index_77860",766.88264985577
"index_77861",447.975900494347
"index_77862",361.083604079974
"index_77863",395.781639973771
"index_77864",361.083604079974
"index_77865",336.330500756103
"index_77866",146.166647559676
"index_77867",336.330500756103
"index_77868",675.91967037966
"index_77869",422.070370154435
"index_77870",264.526382817778
"index_77871",919.087507902382
"index_77872",3843.31340490898
"index_77873",96.7788005491122
"index_77874",486.539360847187
"index_77875",540.596044937162
"index_77876",307.121766669835
"index_77877",336.330500756103
"index_77878",465.046116114086
"index_77879",714.679522581347
"index_77880",462.299951580935
"index_77881",4539.82366232357
"index_77882",4141.19466446578
"index_77883",10443.2291640476
"index_77884",714.4419509101
"index_77885",361.083604079974
"index_77886",4486.77557789026
"index_77887",5574.50570042469
"index_77888",265.880623649714
"index_77889",626.088589154231
"index_77890",3628.41897925421
"index_77891",326.894857779639
"index_77892",331.201090814586
"index_77893",395.781639973771
"index_77894",462.299951580935
"index_77895",431.18766498472
"index_77896",11541.3413557911
"index_77897",7638.61896460264
"index_77898",4771.75548153267
"index_77899",5574.50570042469
"index_77900",626.088589154231
"index_77901",3832.48417431998
"index_77902",714.679522581347
"index_77903",4771.75548153267
"index_77904",361.083604079974
"index_77905",39.6108177758617
"index_77906",315.219275477701
"index_77907",714.679522581347
"index_77908",9878.54798398842
"index_77909",431.864835863736
"index_77910",540.596044937162
"index_77911",576.090598603173
"index_77912",482.239536972439
"index_77913",486.539360847187
"index_77914",336.330500756103
"index_77915",714.4419509101
"index_77916",4486.77557789026
"index_77917",372.830202174384
"index_77918",486.539360847187
"index_77919",714.679522581347
"index_77920",256.001835315424
"index_77921",540.596044937162
"index_77922",3843.31340490898
"index_77923",9804.1627813799
"index_77924",376.16426033723
"index_77925",307.121766669835
"index_77926",648.531357829742
"index_77927",10283.2828013493
"index_77928",4141.19466446578
"index_77929",276.740579672966
"index_77930",540.596044937162
"index_77931",714.679522581347
"index_77932",581.905185520108
"index_77933",3543.83803977654
"index_77934",395.781639973771
"index_77935",714.679522581347
"index_77936",447.975900494347
"index_77937",7687.43713063181
"index_77938",265.880623649714
"index_77939",538.04753063487
"index_77940",714.679522581347
"index_77941",3843.31340490898
"index_77942",540.596044937162
"index_77943",5574.50570042469
"index_77944",395.781639973771
"index_77945",626.088589154231
"index_77946",431.864835863736
"index_77947",465.046116114086
"index_77948",372.830202174384
"index_77949",714.4419509101
"index_77950",264.526382817778
"index_77951",486.539360847187
"index_77952",4121.08183417452
"index_77953",3777.30829935239
"index_77954",10079.1066067564
"index_77955",11541.3413557911
"index_77956",4691.72063990424
"index_77957",4155.25586317908
"index_77958",307.121766669835
"index_77959",486.539360847187
"index_77960",5247.95454082969
"index_77961",336.330500756103
"index_77962",395.781639973771
"index_77963",648.531357829742
"index_77964",264.526382817778
"index_77965",422.070370154435
"index_77966",540.596044937162
"index_77967",264.526382817778
"index_77968",372.830202174384
"index_77969",5247.95454082969
"index_77970",4771.75548153267
"index_77971",265.880623649714
"index_77972",4539.82366232357
"index_77973",361.083604079974
"index_77974",675.91967037966
"index_77975",675.91967037966
"index_77976",372.830202174384
"index_77977",61.449966147659
"index_77978",5952.34143487941
"index_77979",538.04753063487
"index_77980",145.602919871726
"index_77981",1173.86803867891
"index_77982",145.602919871726
"index_77983",825.676755628908
"index_77984",714.679522581347
"index_77985",431.864835863736
"index_77986",315.219275477701
"index_77987",4141.19466446578
"index_77988",4060.64745637796
"index_77989",326.894857779639
"index_77990",4539.82366232357
"index_77991",372.830202174384
"index_77992",540.596044937162
"index_77993",331.201090814586
"index_77994",540.596044937162
"index_77995",3843.31340490898
"index_77996",307.121766669835
"index_77997",264.526382817778
"index_77998",576.090598603173
"index_77999",538.04753063487
"index_78000",4155.25586317908
"index_78001",3887.88254416815
"index_78002",1379.26857812774
"index_78003",264.526382817778
"index_78004",486.539360847187
"index_78005",2990.52781895164
"index_78006",264.526382817778
"index_78007",4691.72063990424
"index_78008",5882.86999886485
"index_78009",3832.48417431998
"index_78010",422.070370154435
"index_78011",626.088589154231
"index_78012",3628.41897925421
"index_78013",307.121766669835
"index_78014",540.596044937162
"index_78015",372.830202174384
"index_78016",4233.08052913845
"index_78017",315.219275477701
"index_78018",648.531357829742
"index_78019",395.781639973771
"index_78020",5882.86999886485
"index_78021",3777.30829935239
"index_78022",336.330500756103
"index_78023",10443.2291640476
"index_78024",4539.82366232357
"index_78025",825.676755628908
"index_78026",540.596044937162
"index_78027",447.975900494347
"index_78028",361.083604079974
"index_78029",4691.72063990424
"index_78030",96.7788005491122
"index_78031",145.602919871726
"index_78032",372.830202174384
"index_78033",653.322432937004
"index_78034",422.070370154435
"index_78035",3887.88254416815
"index_78036",265.880623649714
"index_78037",3843.31340490898
"index_78038",636.796351994021
"index_78039",265.880623649714
"index_78040",675.91967037966
"index_78041",422.070370154435
"index_78042",361.083604079974
"index_78043",626.088589154231
"index_78044",145.602919871726
"index_78045",39.6108177758617
"index_78046",315.219275477701
"index_78047",431.864835863736
"index_78048",331.201090814586
"index_78049",3832.48417431998
"index_78050",331.201090814586
"index_78051",486.539360847187
"index_78052",361.083604079974
"index_78053",4056.99151418639
"index_78054",636.796351994021
"index_78055",265.880623649714
"index_78056",141.372078834142
"index_78057",8157.60452469016
"index_78058",395.781639973771
"index_78059",9922.88877366068
"index_78060",3543.83803977654
"index_78061",1379.26857812774
"index_78062",395.781639973771
"index_78063",431.864835863736
"index_78064",648.531357829742
"index_78065",361.083604079974
"index_78066",583.751534495974
"index_78067",431.864835863736
"index_78068",4539.82366232357
"index_78069",315.219275477701
"index_78070",4121.08183417452
"index_78071",482.239536972439
"index_78072",540.596044937162
"index_78073",10443.2291640476
"index_78074",605.765701023438
"index_78075",482.239536972439
"index_78076",486.539360847187
"index_78077",540.596044937162
"index_78078",336.330500756103
"index_78079",714.679522581347
"index_78080",714.4419509101
"index_78081",566.322881802962
"index_78082",540.596044937162
"index_78083",145.602919871726
"index_78084",953.802401219198
"index_78085",636.796351994021
"index_78086",395.781639973771
"index_78087",336.330500756103
"index_78088",1379.26857812774
"index_78089",8157.60452469016
"index_78090",39.6108177758617
"index_78091",307.121766669835
"index_78092",648.531357829742
"index_78093",714.4419509101
"index_78094",145.602919871726
"index_78095",422.070370154435
"index_78096",10142.103520233
"index_78097",648.531357829742
"index_78098",636.796351994021
"index_78099",4233.08052913845
"index_78100",326.894857779639
"index_78101",538.04753063487
"index_78102",448.789762474525
"index_78103",10310.6633419173
"index_78104",486.539360847187
"index_78105",714.4419509101
"index_78106",361.083604079974
"index_78107",482.239536972439
"index_78108",540.596044937162
"index_78109",264.526382817778
"index_78110",4218.13952314829
"index_78111",486.539360847187
"index_78112",8939.79138985754
"index_78113",447.975900494347
"index_78114",714.4419509101
"index_78115",4069.24064276758
"index_78116",4069.24064276758
"index_78117",486.539360847187
"index_78118",675.91967037966
"index_78119",447.975900494347
"index_78120",8365.81407447071
"index_78121",585.691160734889
"index_78122",4218.13952314829
"index_78123",307.121766669835
"index_78124",766.88264985577
"index_78125",566.322881802962
"index_78126",315.219275477701
"index_78127",315.219275477701
"index_78128",576.090598603173
"index_78129",3843.31340490898
"index_78130",307.121766669835
"index_78131",482.239536972439
"index_78132",3777.30829935239
"index_78133",315.219275477701
"index_78134",5247.95454082969
"index_78135",540.596044937162
"index_78136",361.083604079974
"index_78137",636.796351994021
"index_78138",372.830202174384
"index_78139",648.531357829742
"index_78140",395.781639973771
"index_78141",763.878087910779
"index_78142",5247.95454082969
"index_78143",465.046116114086
"index_78144",636.796351994021
"index_78145",626.088589154231
"index_78146",486.539360847187
"index_78147",462.299951580935
"index_78148",4233.08052913845
"index_78149",372.830202174384
"index_78150",10283.2828013493
"index_78151",8333.2115465582
"index_78152",145.602919871726
"index_78153",4218.13952314829
"index_78154",4233.08052913845
"index_78155",486.539360847187
"index_78156",265.880623649714
"index_78157",576.090598603173
"index_78158",3843.31340490898
"index_78159",5996.21303705569
"index_78160",145.602919871726
"index_78161",4233.08052913845
"index_78162",7032.40557385001
"index_78163",395.781639973771
"index_78164",315.219275477701
"index_78165",540.596044937162
"index_78166",336.330500756103
"index_78167",3887.88254416815
"index_78168",763.878087910779
"index_78169",8517.89722168237
"index_78170",431.864835863736
"index_78171",331.201090814586
"index_78172",540.596044937162
"index_78173",4141.19466446578
"index_78174",3777.30829935239
"index_78175",447.975900494347
"index_78176",576.090598603173
"index_78177",540.596044937162
"index_78178",482.239536972439
"index_78179",538.04753063487
"index_78180",3843.31340490898
"index_78181",431.864835863736
"index_78182",763.878087910779
"index_78183",9878.54798398842
"index_78184",96.7788005491122
"index_78185",714.679522581347
"index_78186",585.691160734889
"index_78187",4771.75548153267
"index_78188",1379.26857812774
"index_78189",343.778355882837
"index_78190",361.083604079974
"index_78191",825.676755628908
"index_78192",482.239536972439
"index_78193",482.239536972439
"index_78194",264.526382817778
"index_78195",482.239536972439
"index_78196",5952.34143487941
"index_78197",447.975900494347
"index_78198",8569.57781968516
"index_78199",431.18766498472
"index_78200",763.878087910779
"index_78201",714.4419509101
"index_78202",422.070370154435
"index_78203",4069.24064276758
"index_78204",326.894857779639
"index_78205",763.878087910779
"index_78206",145.602919871726
"index_78207",675.91967037966
"index_78208",315.219275477701
"index_78209",3777.30829935239
"index_78210",4486.77557789026
"index_78211",361.083604079974
"index_78212",675.91967037966
"index_78213",5247.95454082969
"index_78214",4771.75548153267
"index_78215",146.166647559676
"index_78216",4771.75548153267
"index_78217",11541.3413557911
"index_78218",9878.54798398842
"index_78219",7687.43713063181
"index_78220",648.531357829742
"index_78221",447.975900494347
"index_78222",516.045428544628
"index_78223",1003.77058656997
"index_78224",3887.88254416815
"index_78225",145.602919871726
"index_78226",361.083604079974
"index_78227",431.864835863736
"index_78228",540.596044937162
"index_78229",486.539360847187
"index_78230",538.04753063487
"index_78231",576.090598603173
"index_78232",5996.21303705569
"index_78233",626.088589154231
"index_78234",462.299951580935
"index_78235",626.088589154231
"index_78236",331.201090814586
"index_78237",626.088589154231
"index_78238",4121.08183417452
"index_78239",331.201090814586
"index_78240",7810.75618840542
"index_78241",583.751534495974
"index_78242",3628.41897925421
"index_78243",2990.52781895164
"index_78244",264.526382817778
"index_78245",331.201090814586
"index_78246",4771.75548153267
"index_78247",361.083604079974
"index_78248",336.330500756103
"index_78249",714.679522581347
"index_78250",361.083604079974
"index_78251",4771.75548153267
"index_78252",675.91967037966
"index_78253",315.219275477701
"index_78254",395.781639973771
"index_78255",307.121766669835
"index_78256",307.121766669835
"index_78257",447.975900494347
"index_78258",326.894857779639
"index_78259",331.201090814586
"index_78260",336.330500756103
"index_78261",336.330500756103
"index_78262",3777.30829935239
"index_78263",4069.24064276758
"index_78264",648.531357829742
"index_78265",585.691160734889
"index_78266",315.219275477701
"index_78267",714.679522581347
"index_78268",486.539360847187
"index_78269",336.330500756103
"index_78270",315.219275477701
"index_78271",4056.99151418639
"index_78272",372.830202174384
"index_78273",583.751534495974
"index_78274",315.219275477701
"index_78275",825.676755628908
"index_78276",583.751534495974
"index_78277",361.083604079974
"index_78278",4539.82366232357
"index_78279",326.894857779639
"index_78280",331.201090814586
"index_78281",336.330500756103
"index_78282",4771.75548153267
"index_78283",6512.98257960595
"index_78284",447.975900494347
"index_78285",482.239536972439
"index_78286",675.91967037966
"index_78287",4218.13952314829
"index_78288",431.864835863736
"index_78289",675.91967037966
"index_78290",431.864835863736
"index_78291",307.121766669835
"index_78292",6512.98257960595
"index_78293",431.864835863736
"index_78294",636.796351994021
"index_78295",307.121766669835
"index_78296",9318.01502606418
"index_78297",315.219275477701
"index_78298",5652.53732172634
"index_78299",486.539360847187
"index_78300",3832.48417431998
"index_78301",4233.08052913845
"index_78302",361.083604079974
"index_78303",714.4419509101
"index_78304",331.201090814586
"index_78305",431.18766498472
"index_78306",307.121766669835
"index_78307",307.121766669835
"index_78308",361.083604079974
"index_78309",315.219275477701
"index_78310",307.121766669835
"index_78311",336.330500756103
"index_78312",145.602919871726
"index_78313",714.679522581347
"index_78314",4121.08183417452
"index_78315",422.070370154435
"index_78316",8365.81407447071
"index_78317",462.299951580935
"index_78318",376.16426033723
"index_78319",581.905185520108
"index_78320",540.596044937162
"index_78321",3832.48417431998
"index_78322",4141.19466446578
"index_78323",265.880623649714
"index_78324",361.083604079974
"index_78325",307.121766669835
"index_78326",6568.58983559925
"index_78327",431.18766498472
"index_78328",431.864835863736
"index_78329",141.372078834142
"index_78330",8333.2115465582
"index_78331",264.526382817778
"index_78332",5952.34143487941
"index_78333",343.778355882837
"index_78334",4141.19466446578
"index_78335",516.045428544628
"index_78336",648.531357829742
"index_78337",486.539360847187
"index_78338",4771.75548153267
"index_78339",372.830202174384
"index_78340",372.830202174384
"index_78341",326.894857779639
"index_78342",675.91967037966
"index_78343",486.539360847187
"index_78344",3757.28531559043
"index_78345",4771.75548153267
"index_78346",326.894857779639
"index_78347",315.219275477701
"index_78348",265.880623649714
"index_78349",431.18766498472
"index_78350",361.083604079974
"index_78351",538.04753063487
"index_78352",540.596044937162
"index_78353",307.121766669835
"index_78354",307.121766669835
"index_78355",4771.75548153267
"index_78356",326.894857779639
"index_78357",336.330500756103
"index_78358",636.796351994021
"index_78359",4141.19466446578
"index_78360",528.377263797075
"index_78361",256.001835315424
"index_78362",675.91967037966
"index_78363",4141.19466446578
"index_78364",932.883512459678
"index_78365",1173.86803867891
"index_78366",538.04753063487
"index_78367",482.239536972439
"index_78368",486.539360847187
"index_78369",540.596044937162
"index_78370",6512.98257960595
"index_78371",540.596044937162
"index_78372",307.121766669835
"index_78373",361.083604079974
"index_78374",462.299951580935
"index_78375",395.781639973771
"index_78376",538.04753063487
"index_78377",5882.86999886485
"index_78378",486.539360847187
"index_78379",5996.21303705569
"index_78380",4080.86816776693
"index_78381",583.751534495974
"index_78382",486.539360847187
"index_78383",4539.82366232357
"index_78384",331.201090814586
"index_78385",10720.9334184726
"index_78386",5952.34143487941
"index_78387",4771.75548153267
"index_78388",265.880623649714
"index_78389",4771.75548153267
"index_78390",566.322881802962
"index_78391",4539.82366232357
"index_78392",256.001835315424
"index_78393",395.781639973771
"index_78394",307.121766669835
"index_78395",538.04753063487
"index_78396",141.372078834142
"index_78397",763.878087910779
"index_78398",39.6108177758617
"index_78399",763.878087910779
"index_78400",3887.88254416815
"index_78401",714.4419509101
"index_78402",315.219275477701
"index_78403",9922.88877366068
"index_78404",540.596044937162
"index_78405",315.219275477701
"index_78406",264.526382817778
"index_78407",763.878087910779
"index_78408",422.070370154435
"index_78409",141.372078834142
"index_78410",395.781639973771
"index_78411",653.322432937004
"index_78412",576.090598603173
"index_78413",462.299951580935
"index_78414",431.18766498472
"index_78415",361.083604079974
"index_78416",4060.64745637796
"index_78417",585.691160734889
"index_78418",264.526382817778
"index_78419",763.878087910779
"index_78420",326.894857779639
"index_78421",265.880623649714
"index_78422",763.878087910779
"index_78423",447.975900494347
"index_78424",482.239536972439
"index_78425",6568.58983559925
"index_78426",372.830202174384
"index_78427",331.201090814586
"index_78428",576.090598603173
"index_78429",431.864835863736
"index_78430",540.596044937162
"index_78431",4233.08052913845
"index_78432",8365.81407447071
"index_78433",422.070370154435
"index_78434",4155.25586317908
"index_78435",4233.08052913845
"index_78436",576.090598603173
"index_78437",605.765701023438
"index_78438",447.975900494347
"index_78439",626.088589154231
"index_78440",264.526382817778
"index_78441",264.526382817778
"index_78442",636.796351994021
"index_78443",462.299951580935
"index_78444",315.219275477701
"index_78445",714.679522581347
"index_78446",626.088589154231
"index_78447",4691.72063990424
"index_78448",763.878087910779
"index_78449",3628.41897925421
"index_78450",4691.72063990424
"index_78451",9922.88877366068
"index_78452",336.330500756103
"index_78453",675.91967037966
"index_78454",265.880623649714
"index_78455",372.830202174384
"index_78456",376.16426033723
"index_78457",583.751534495974
"index_78458",675.91967037966
"index_78459",361.083604079974
"index_78460",331.201090814586
"index_78461",482.239536972439
"index_78462",326.894857779639
"index_78463",462.299951580935
"index_78464",766.88264985577
"index_78465",395.781639973771
"index_78466",714.4419509101
"index_78467",7687.43713063181
"index_78468",3543.83803977654
"index_78469",447.975900494347
"index_78470",576.090598603173
