"","rf"
"85966","false"
"85967","false"
"85968","false"
"85969","false"
"85970","false"
"85971","false"
"85972","false"
"85973","false"
"85974","false"
"85975","false"
"85976","true"
"85977","false"
"85978","false"
"85979","false"
"85980","false"
"85981","false"
"85982","false"
"85983","false"
"85984","false"
"85985","true"
"85986","false"
"85987","false"
"85988","true"
"85989","false"
"85990","false"
"85991","false"
"85992","false"
"85993","false"
"85994","true"
"85995","true"
"85996","false"
"85997","false"
"85998","true"
"85999","false"
"86000","false"
"86001","false"
"86002","true"
"86003","false"
"86004","false"
"86005","false"
"86006","false"
"86007","false"
"86008","false"
"86009","true"
"86010","false"
"86011","true"
"86012","false"
"86013","false"
"86014","false"
"86015","false"
"86016","true"
"86017","false"
"86018","true"
"86019","false"
"86020","false"
"86021","false"
"86022","false"
"86023","false"
"86024","false"
"86025","true"
"86026","false"
"86027","false"
"86028","false"
"86029","false"
"86030","false"
"86031","false"
"86032","false"
"86033","true"
"86034","false"
"86035","false"
"86036","false"
"86037","true"
"86038","false"
"86039","false"
"86040","false"
"86041","false"
"86042","true"
"86043","false"
"86044","false"
"86045","false"
"86046","false"
"86047","false"
"86048","false"
"86049","false"
"86050","false"
"86051","false"
"86052","true"
"86053","false"
"86054","false"
"86055","false"
"86056","true"
"86057","false"
"86058","false"
"86059","false"
"86060","false"
"86061","false"
"86062","false"
"86063","false"
"86064","true"
"86065","false"
"86066","true"
"86067","false"
"86068","false"
"86069","true"
"86070","false"
"86071","false"
"86072","false"
"86073","false"
"86074","false"
"86075","false"
"86076","false"
"86077","false"
"86078","false"
"86079","false"
"86080","false"
"86081","false"
"86082","false"
"86083","false"
"86084","false"
"86085","false"
"86086","false"
"86087","false"
"86088","false"
"86089","false"
"86090","false"
"86091","false"
"86092","false"
"86093","false"
"86094","false"
"86095","true"
"86096","false"
"86097","false"
"86098","false"
"86099","false"
"86100","false"
"86101","true"
"86102","false"
"86103","false"
"86104","false"
"86105","false"
"86106","false"
"86107","true"
"86108","true"
"86109","false"
"86110","false"
"86111","true"
"86112","false"
"86113","true"
"86114","false"
"86115","false"
"86116","false"
"86117","true"
"86118","false"
"86119","false"
"86120","false"
"86121","false"
"86122","false"
"86123","false"
"86124","false"
"86125","true"
"86126","false"
"86127","false"
"86128","false"
"86129","false"
"86130","false"
"86131","true"
"86132","false"
"86133","true"
"86134","false"
"86135","false"
"86136","false"
"86137","false"
"86138","false"
"86139","false"
"86140","false"
"86141","false"
"86142","false"
"86143","false"
"86144","false"
"86145","false"
"86146","false"
"86147","false"
"86148","false"
"86149","false"
"86150","true"
"86151","false"
"86152","false"
"86153","false"
"86154","false"
"86155","true"
"86156","true"
"86157","false"
"86158","false"
"86159","false"
"86160","false"
"86161","true"
"86162","false"
"86163","false"
"86164","false"
"86165","false"
"86166","false"
"86167","true"
"86168","false"
"86169","false"
"86170","true"
"86171","false"
"86172","false"
"86173","false"
"86174","false"
"86175","false"
"86176","false"
"86177","false"
"86178","false"
"86179","true"
"86180","false"
"86181","false"
"86182","false"
"86183","false"
"86184","false"
"86185","false"
"86186","true"
"86187","false"
"86188","false"
"86189","false"
"86190","true"
"86191","false"
"86192","false"
"86193","false"
"86194","false"
"86195","false"
"86196","false"
"86197","true"
"86198","false"
"86199","false"
"86200","false"
"86201","false"
"86202","true"
"86203","false"
"86204","false"
"86205","false"
"86206","false"
"86207","false"
"86208","false"
"86209","false"
"86210","false"
"86211","false"
"86212","false"
"86213","false"
"86214","false"
"86215","true"
"86216","false"
"86217","false"
"86218","false"
"86219","false"
"86220","false"
"86221","false"
"86222","true"
"86223","false"
"86224","false"
"86225","false"
"86226","false"
"86227","false"
"86228","false"
"86229","false"
"86230","false"
"86231","false"
"86232","false"
"86233","false"
"86234","true"
"86235","false"
"86236","false"
"86237","true"
"86238","true"
"86239","false"
"86240","false"
"86241","false"
"86242","false"
"86243","true"
"86244","false"
"86245","false"
"86246","true"
"86247","true"
"86248","false"
"86249","false"
"86250","false"
"86251","true"
"86252","false"
"86253","false"
"86254","false"
"86255","false"
"86256","true"
"86257","false"
"86258","false"
"86259","false"
"86260","true"
"86261","false"
"86262","false"
"86263","false"
"86264","false"
"86265","true"
"86266","false"
"86267","false"
"86268","false"
"86269","false"
"86270","false"
"86271","true"
"86272","true"
"86273","false"
"86274","true"
"86275","false"
"86276","false"
"86277","false"
"86278","true"
"86279","false"
"86280","false"
"86281","false"
"86282","false"
"86283","false"
"86284","false"
"86285","true"
"86286","false"
"86287","false"
"86288","false"
"86289","false"
"86290","false"
"86291","false"
"86292","false"
"86293","false"
"86294","false"
"86295","false"
"86296","false"
"86297","false"
"86298","false"
"86299","true"
"86300","false"
"86301","false"
"86302","true"
"86303","true"
"86304","false"
"86305","false"
"86306","false"
"86307","false"
"86308","false"
"86309","false"
"86310","false"
"86311","false"
"86312","true"
"86313","false"
"86314","false"
"86315","false"
"86316","false"
"86317","false"
"86318","false"
"86319","false"
"86320","false"
"86321","false"
"86322","false"
"86323","false"
"86324","false"
"86325","false"
"86326","false"
"86327","false"
"86328","true"
"86329","false"
"86330","false"
"86331","false"
"86332","false"
"86333","false"
"86334","false"
"86335","false"
"86336","false"
"86337","false"
"86338","true"
"86339","false"
"86340","false"
"86341","false"
"86342","false"
"86343","false"
"86344","false"
"86345","false"
"86346","true"
"86347","false"
"86348","false"
"86349","false"
"86350","false"
"86351","false"
"86352","false"
"86353","true"
"86354","true"
"86355","false"
"86356","false"
"86357","false"
"86358","false"
"86359","false"
"86360","false"
"86361","false"
"86362","true"
"86363","true"
"86364","false"
"86365","false"
"86366","false"
"86367","true"
"86368","false"
"86369","false"
"86370","false"
"86371","false"
"86372","false"
"86373","false"
"86374","true"
"86375","false"
"86376","false"
"86377","false"
"86378","true"
"86379","false"
"86380","false"
"86381","false"
"86382","false"
"86383","false"
"86384","false"
"86385","false"
"86386","false"
"86387","false"
"86388","false"
"86389","false"
"86390","true"
"86391","true"
"86392","false"
"86393","false"
"86394","false"
"86395","false"
"86396","false"
"86397","false"
"86398","false"
"86399","false"
"86400","false"
"86401","false"
"86402","false"
"86403","false"
"86404","false"
"86405","false"
"86406","false"
"86407","false"
"86408","false"
"86409","false"
"86410","false"
"86411","false"
"86412","false"
"86413","false"
"86414","false"
"86415","false"
"86416","false"
"86417","false"
"86418","false"
"86419","false"
"86420","true"
"86421","false"
"86422","false"
"86423","false"
"86424","false"
"86425","true"
"86426","false"
"86427","false"
"86428","false"
"86429","true"
"86430","true"
"86431","false"
"86432","false"
"86433","false"
"86434","false"
"86435","true"
"86436","false"
"86437","false"
"86438","true"
"86439","false"
"86440","false"
"86441","true"
"86442","false"
"86443","false"
"86444","false"
"86445","false"
"86446","false"
"86447","true"
"86448","false"
"86449","true"
"86450","false"
"86451","false"
"86452","false"
"86453","true"
"86454","false"
"86455","true"
"86456","true"
"86457","false"
"86458","false"
"86459","false"
"86460","false"
"86461","true"
"86462","false"
"86463","false"
"86464","false"
"86465","false"
"86466","false"
"86467","false"
"86468","true"
"86469","false"
"86470","true"
"86471","false"
"86472","true"
"86473","false"
"86474","false"
"86475","false"
"86476","false"
"86477","false"
"86478","true"
"86479","false"
"86480","true"
"86481","false"
"86482","false"
"86483","false"
"86484","false"
"86485","false"
"86486","false"
"86487","false"
"86488","false"
"86489","false"
"86490","true"
"86491","true"
"86492","false"
"86493","false"
"86494","true"
"86495","false"
"86496","false"
"86497","false"
"86498","false"
"86499","false"
"86500","false"
"86501","true"
"86502","false"
"86503","true"
"86504","false"
"86505","false"
"86506","false"
"86507","false"
"86508","false"
"86509","false"
"86510","false"
"86511","true"
"86512","false"
"86513","false"
"86514","false"
"86515","false"
"86516","false"
"86517","false"
"86518","false"
"86519","false"
"86520","false"
"86521","true"
"86522","false"
"86523","false"
"86524","false"
"86525","false"
"86526","false"
"86527","false"
"86528","false"
"86529","true"
"86530","false"
"86531","true"
"86532","true"
"86533","false"
"86534","false"
"86535","false"
"86536","false"
"86537","false"
"86538","false"
"86539","false"
"86540","false"
"86541","false"
"86542","false"
"86543","true"
"86544","false"
"86545","false"
"86546","false"
"86547","false"
"86548","false"
"86549","false"
"86550","false"
"86551","false"
"86552","true"
"86553","false"
"86554","false"
"86555","false"
"86556","false"
"86557","false"
"86558","false"
"86559","false"
"86560","true"
"86561","false"
"86562","false"
"86563","false"
"86564","false"
"86565","true"
"86566","false"
"86567","true"
"86568","true"
"86569","false"
"86570","false"
"86571","false"
"86572","false"
"86573","false"
"86574","true"
"86575","false"
"86576","false"
"86577","false"
"86578","true"
"86579","false"
"86580","false"
"86581","true"
"86582","true"
"86583","true"
"86584","false"
"86585","false"
"86586","true"
"86587","false"
"86588","false"
"86589","true"
"86590","true"
"86591","false"
"86592","true"
"86593","false"
"86594","false"
"86595","false"
"86596","true"
"86597","false"
"86598","false"
"86599","false"
"86600","false"
"86601","false"
"86602","false"
"86603","false"
"86604","true"
"86605","true"
"86606","false"
"86607","false"
"86608","false"
"86609","false"
"86610","false"
"86611","false"
"86612","false"
"86613","false"
"86614","false"
"86615","true"
"86616","false"
"86617","false"
"86618","false"
"86619","false"
"86620","true"
"86621","false"
"86622","false"
"86623","false"
"86624","false"
"86625","false"
"86626","false"
"86627","false"
"86628","false"
"86629","false"
"86630","false"
"86631","false"
"86632","false"
"86633","false"
"86634","true"
"86635","false"
"86636","false"
"86637","false"
"86638","false"
"86639","false"
"86640","false"
"86641","false"
"86642","false"
"86643","false"
"86644","false"
"86645","false"
"86646","false"
"86647","false"
"86648","false"
"86649","false"
"86650","false"
"86651","false"
"86652","true"
"86653","false"
"86654","false"
"86655","false"
"86656","false"
"86657","false"
"86658","false"
"86659","false"
"86660","false"
"86661","true"
"86662","false"
"86663","false"
"86664","true"
"86665","false"
"86666","false"
"86667","false"
"86668","false"
"86669","false"
"86670","false"
"86671","true"
"86672","false"
"86673","false"
"86674","false"
"86675","false"
"86676","false"
"86677","false"
"86678","false"
"86679","false"
"86680","false"
"86681","false"
"86682","true"
"86683","true"
"86684","true"
"86685","false"
"86686","false"
"86687","false"
"86688","false"
"86689","false"
"86690","true"
"86691","false"
"86692","false"
"86693","false"
"86694","true"
"86695","false"
"86696","false"
"86697","false"
"86698","false"
"86699","false"
"86700","false"
"86701","false"
"86702","false"
"86703","false"
"86704","true"
"86705","false"
"86706","false"
"86707","true"
"86708","false"
"86709","false"
"86710","false"
"86711","false"
"86712","true"
"86713","false"
"86714","false"
"86715","true"
"86716","false"
"86717","false"
"86718","true"
"86719","false"
"86720","false"
"86721","false"
"86722","false"
"86723","false"
"86724","false"
"86725","false"
"86726","true"
"86727","false"
"86728","false"
"86729","true"
"86730","false"
"86731","false"
"86732","false"
"86733","true"
"86734","false"
"86735","true"
"86736","false"
"86737","false"
"86738","false"
"86739","false"
"86740","false"
"86741","false"
"86742","false"
"86743","true"
"86744","true"
"86745","false"
"86746","false"
"86747","false"
"86748","false"
"86749","false"
"86750","false"
"86751","false"
"86752","false"
"86753","false"
"86754","false"
"86755","false"
"86756","false"
"86757","false"
"86758","false"
"86759","true"
"86760","false"
"86761","false"
"86762","false"
"86763","false"
"86764","false"
"86765","false"
"86766","false"
"86767","false"
"86768","false"
"86769","false"
"86770","false"
"86771","true"
"86772","false"
"86773","false"
"86774","false"
"86775","false"
"86776","false"
"86777","true"
"86778","false"
"86779","false"
"86780","true"
"86781","false"
"86782","true"
"86783","false"
"86784","false"
"86785","false"
"86786","true"
"86787","false"
"86788","false"
"86789","false"
"86790","false"
"86791","true"
"86792","false"
"86793","false"
"86794","true"
"86795","false"
"86796","false"
"86797","false"
"86798","false"
"86799","true"
"86800","false"
"86801","false"
"86802","false"
"86803","false"
"86804","false"
"86805","false"
"86806","false"
"86807","false"
"86808","false"
"86809","false"
"86810","true"
"86811","false"
"86812","false"
"86813","false"
"86814","false"
"86815","false"
"86816","false"
"86817","false"
"86818","false"
"86819","true"
"86820","false"
"86821","false"
"86822","false"
"86823","false"
"86824","true"
"86825","false"
"86826","false"
"86827","false"
"86828","false"
"86829","false"
"86830","false"
"86831","false"
"86832","false"
"86833","true"
"86834","false"
"86835","true"
"86836","true"
"86837","false"
"86838","false"
"86839","false"
"86840","false"
"86841","false"
"86842","false"
"86843","true"
"86844","false"
"86845","false"
"86846","false"
"86847","false"
"86848","true"
"86849","true"
"86850","false"
"86851","false"
"86852","false"
"86853","false"
"86854","false"
"86855","false"
"86856","false"
"86857","false"
"86858","false"
"86859","false"
"86860","false"
"86861","true"
"86862","false"
"86863","false"
"86864","false"
"86865","false"
"86866","false"
"86867","true"
"86868","true"
"86869","false"
"86870","false"
"86871","true"
"86872","false"
"86873","true"
"86874","false"
"86875","false"
"86876","true"
"86877","false"
"86878","false"
"86879","false"
"86880","false"
"86881","false"
"86882","false"
"86883","true"
"86884","true"
"86885","false"
"86886","false"
"86887","false"
"86888","false"
"86889","false"
"86890","true"
"86891","false"
"86892","false"
"86893","false"
"86894","false"
"86895","false"
"86896","false"
"86897","true"
"86898","true"
"86899","true"
"86900","false"
"86901","false"
"86902","false"
"86903","false"
"86904","true"
"86905","false"
"86906","true"
"86907","false"
"86908","false"
"86909","false"
"86910","false"
"86911","false"
"86912","true"
"86913","false"
"86914","false"
"86915","false"
"86916","false"
"86917","false"
"86918","false"
"86919","false"
"86920","false"
"86921","false"
"86922","false"
"86923","false"
"86924","false"
"86925","false"
"86926","false"
"86927","false"
"86928","false"
"86929","true"
"86930","false"
"86931","false"
"86932","true"
"86933","false"
"86934","false"
"86935","false"
"86936","false"
"86937","false"
"86938","false"
"86939","false"
"86940","false"
"86941","true"
"86942","false"
"86943","false"
"86944","false"
"86945","true"
"86946","false"
"86947","false"
"86948","false"
"86949","false"
"86950","false"
"86951","false"
"86952","false"
"86953","true"
"86954","false"
"86955","false"
"86956","false"
"86957","false"
"86958","true"
"86959","false"
"86960","false"
"86961","false"
"86962","true"
"86963","false"
"86964","false"
"86965","false"
"86966","false"
"86967","false"
"86968","false"
"86969","false"
"86970","false"
"86971","false"
"86972","true"
"86973","false"
"86974","true"
"86975","false"
"86976","false"
"86977","true"
"86978","false"
"86979","false"
"86980","true"
"86981","false"
"86982","false"
"86983","true"
"86984","true"
"86985","false"
"86986","false"
"86987","false"
"86988","false"
"86989","false"
"86990","false"
"86991","false"
"86992","true"
"86993","false"
"86994","false"
"86995","false"
"86996","false"
"86997","true"
"86998","false"
"86999","false"
"87000","false"
"87001","false"
"87002","false"
"87003","false"
"87004","false"
"87005","true"
"87006","false"
"87007","false"
"87008","false"
"87009","false"
"87010","false"
"87011","false"
"87012","false"
"87013","false"
"87014","false"
"87015","false"
"87016","false"
"87017","true"
"87018","true"
"87019","true"
"87020","true"
"87021","false"
"87022","false"
"87023","false"
"87024","false"
"87025","false"
"87026","true"
"87027","false"
"87028","false"
"87029","false"
"87030","false"
"87031","true"
"87032","false"
"87033","false"
"87034","true"
"87035","false"
"87036","false"
"87037","false"
"87038","false"
"87039","false"
"87040","false"
"87041","false"
"87042","true"
"87043","true"
"87044","false"
"87045","false"
"87046","false"
"87047","false"
"87048","true"
"87049","false"
"87050","false"
"87051","false"
"87052","true"
"87053","true"
"87054","false"
"87055","false"
"87056","false"
"87057","false"
"87058","false"
"87059","false"
"87060","false"
"87061","false"
"87062","false"
"87063","false"
"87064","false"
"87065","false"
"87066","false"
"87067","false"
"87068","false"
"87069","false"
"87070","false"
"87071","false"
"87072","false"
"87073","true"
"87074","false"
"87075","false"
"87076","false"
"87077","false"
"87078","true"
"87079","false"
"87080","false"
"87081","false"
"87082","true"
"87083","false"
"87084","false"
"87085","false"
"87086","false"
"87087","false"
"87088","false"
"87089","false"
"87090","false"
"87091","false"
"87092","false"
"87093","false"
"87094","false"
"87095","true"
"87096","false"
"87097","false"
"87098","false"
"87099","false"
"87100","false"
"87101","false"
"87102","true"
"87103","true"
"87104","false"
"87105","false"
"87106","false"
"87107","true"
"87108","false"
"87109","true"
"87110","false"
"87111","false"
"87112","false"
"87113","false"
"87114","false"
"87115","false"
"87116","false"
"87117","false"
"87118","false"
"87119","true"
"87120","false"
"87121","false"
"87122","false"
"87123","false"
"87124","false"
"87125","false"
"87126","false"
"87127","false"
"87128","false"
"87129","false"
"87130","false"
"87131","false"
"87132","false"
"87133","true"
"87134","false"
"87135","false"
"87136","false"
"87137","true"
"87138","false"
"87139","false"
"87140","false"
"87141","false"
"87142","false"
"87143","false"
"87144","false"
"87145","false"
"87146","false"
"87147","true"
"87148","false"
"87149","false"
"87150","false"
"87151","false"
"87152","false"
"87153","false"
"87154","true"
"87155","true"
"87156","false"
"87157","false"
"87158","false"
"87159","false"
"87160","false"
"87161","false"
"87162","false"
"87163","false"
"87164","false"
"87165","false"
"87166","false"
"87167","false"
"87168","false"
"87169","false"
"87170","true"
"87171","false"
"87172","false"
"87173","true"
"87174","true"
"87175","false"
"87176","true"
"87177","false"
"87178","false"
"87179","false"
"87180","false"
"87181","false"
"87182","false"
"87183","false"
"87184","true"
"87185","false"
"87186","true"
"87187","false"
"87188","false"
"87189","false"
"87190","false"
"87191","false"
"87192","false"
"87193","false"
"87194","false"
"87195","false"
"87196","false"
"87197","false"
"87198","true"
"87199","true"
"87200","true"
"87201","false"
"87202","false"
"87203","true"
"87204","false"
"87205","false"
"87206","false"
"87207","true"
"87208","false"
"87209","true"
"87210","false"
"87211","false"
"87212","false"
"87213","false"
"87214","false"
"87215","true"
"87216","true"
"87217","false"
"87218","false"
"87219","false"
"87220","false"
"87221","false"
"87222","false"
"87223","false"
"87224","false"
"87225","false"
"87226","true"
"87227","false"
"87228","false"
"87229","false"
"87230","true"
"87231","false"
"87232","false"
"87233","false"
"87234","true"
"87235","false"
"87236","false"
"87237","false"
"87238","false"
"87239","true"
"87240","false"
"87241","false"
"87242","false"
"87243","false"
"87244","false"
"87245","false"
"87246","false"
"87247","false"
"87248","false"
"87249","false"
"87250","false"
"87251","false"
"87252","false"
"87253","false"
"87254","false"
"87255","false"
"87256","false"
"87257","false"
"87258","false"
"87259","false"
"87260","false"
"87261","false"
"87262","false"
"87263","false"
"87264","false"
"87265","false"
"87266","false"
"87267","false"
"87268","true"
"87269","false"
"87270","false"
"87271","false"
"87272","true"
"87273","true"
"87274","false"
"87275","false"
"87276","false"
"87277","true"
"87278","false"
"87279","false"
"87280","false"
"87281","false"
"87282","false"
"87283","false"
"87284","false"
"87285","true"
"87286","false"
"87287","false"
"87288","true"
"87289","false"
"87290","false"
"87291","false"
"87292","false"
"87293","true"
"87294","false"
"87295","false"
"87296","false"
"87297","true"
"87298","false"
"87299","false"
"87300","false"
"87301","false"
"87302","false"
"87303","false"
"87304","true"
"87305","false"
"87306","false"
"87307","true"
"87308","true"
"87309","false"
"87310","false"
"87311","false"
"87312","false"
"87313","false"
"87314","false"
"87315","false"
"87316","false"
"87317","false"
"87318","false"
"87319","false"
"87320","true"
"87321","false"
"87322","false"
"87323","false"
"87324","false"
"87325","false"
"87326","false"
"87327","false"
"87328","false"
"87329","false"
"87330","false"
"87331","true"
"87332","false"
"87333","false"
"87334","false"
"87335","false"
"87336","false"
"87337","false"
"87338","false"
"87339","false"
"87340","false"
"87341","false"
"87342","true"
"87343","false"
"87344","false"
"87345","false"
"87346","false"
"87347","false"
"87348","false"
"87349","false"
"87350","false"
"87351","false"
"87352","false"
"87353","false"
"87354","false"
"87355","false"
"87356","true"
"87357","false"
"87358","false"
"87359","false"
"87360","true"
"87361","false"
"87362","false"
"87363","false"
"87364","false"
"87365","true"
"87366","false"
"87367","false"
"87368","false"
"87369","false"
"87370","false"
"87371","false"
"87372","false"
"87373","true"
"87374","false"
"87375","false"
"87376","false"
"87377","false"
"87378","false"
"87379","false"
"87380","false"
"87381","false"
"87382","false"
"87383","false"
"87384","false"
"87385","false"
"87386","false"
"87387","false"
"87388","false"
"87389","false"
"87390","false"
"87391","false"
"87392","true"
"87393","false"
"87394","false"
"87395","true"
"87396","false"
"87397","false"
"87398","false"
"87399","true"
"87400","false"
"87401","false"
"87402","false"
"87403","false"
"87404","false"
"87405","false"
"87406","false"
"87407","false"
"87408","false"
"87409","false"
"87410","false"
"87411","false"
"87412","false"
"87413","true"
"87414","true"
"87415","false"
"87416","false"
"87417","true"
"87418","true"
"87419","false"
"87420","false"
"87421","false"
"87422","false"
"87423","false"
"87424","false"
"87425","false"
"87426","false"
"87427","false"
"87428","false"
"87429","false"
"87430","false"
"87431","false"
"87432","false"
"87433","false"
"87434","false"
"87435","true"
"87436","false"
"87437","false"
"87438","false"
"87439","false"
"87440","false"
"87441","false"
"87442","false"
"87443","false"
"87444","false"
"87445","true"
"87446","false"
"87447","false"
"87448","false"
"87449","false"
"87450","true"
"87451","false"
"87452","false"
"87453","false"
"87454","false"
"87455","true"
"87456","false"
"87457","true"
"87458","false"
"87459","false"
"87460","true"
"87461","false"
"87462","false"
"87463","false"
"87464","true"
"87465","false"
"87466","false"
"87467","false"
"87468","false"
"87469","false"
"87470","false"
"87471","false"
"87472","false"
"87473","true"
"87474","false"
"87475","false"
"87476","false"
"87477","false"
"87478","false"
"87479","true"
"87480","false"
"87481","true"
"87482","false"
"87483","false"
"87484","false"
"87485","false"
"87486","false"
"87487","false"
"87488","false"
"87489","true"
"87490","true"
"87491","false"
"87492","false"
"87493","false"
"87494","false"
"87495","false"
"87496","false"
"87497","false"
"87498","false"
"87499","false"
"87500","false"
"87501","false"
"87502","false"
"87503","false"
"87504","false"
"87505","false"
"87506","false"
"87507","false"
"87508","false"
"87509","true"
"87510","false"
"87511","false"
"87512","false"
"87513","false"
"87514","false"
"87515","false"
"87516","false"
"87517","true"
"87518","false"
"87519","true"
"87520","false"
"87521","true"
"87522","false"
"87523","false"
"87524","true"
"87525","false"
"87526","false"
"87527","false"
"87528","false"
"87529","false"
"87530","false"
"87531","false"
"87532","false"
"87533","false"
"87534","true"
"87535","false"
"87536","true"
"87537","false"
"87538","true"
"87539","false"
"87540","false"
"87541","false"
"87542","false"
"87543","false"
"87544","false"
"87545","false"
"87546","false"
"87547","false"
"87548","false"
"87549","false"
"87550","false"
"87551","false"
"87552","false"
"87553","true"
"87554","false"
"87555","false"
"87556","false"
"87557","false"
"87558","false"
"87559","false"
"87560","false"
"87561","false"
"87562","false"
"87563","false"
"87564","false"
"87565","false"
"87566","false"
"87567","false"
"87568","true"
"87569","false"
"87570","true"
"87571","true"
"87572","false"
"87573","false"
"87574","true"
"87575","false"
"87576","false"
"87577","false"
"87578","false"
"87579","true"
"87580","true"
"87581","false"
"87582","false"
"87583","false"
"87584","false"
"87585","false"
"87586","false"
"87587","false"
"87588","false"
"87589","false"
"87590","false"
"87591","true"
"87592","true"
"87593","true"
"87594","false"
"87595","false"
"87596","false"
"87597","true"
"87598","true"
"87599","false"
"87600","false"
"87601","false"
"87602","false"
"87603","false"
"87604","true"
"87605","false"
"87606","false"
"87607","false"
"87608","false"
"87609","false"
"87610","false"
"87611","false"
"87612","true"
"87613","false"
"87614","false"
"87615","false"
"87616","false"
"87617","false"
"87618","false"
"87619","true"
"87620","false"
"87621","true"
"87622","false"
"87623","true"
"87624","false"
"87625","false"
"87626","false"
"87627","false"
"87628","false"
"87629","false"
"87630","false"
"87631","false"
"87632","true"
"87633","true"
"87634","false"
"87635","true"
"87636","false"
"87637","false"
"87638","false"
"87639","false"
"87640","false"
"87641","false"
"87642","false"
"87643","false"
"87644","false"
"87645","false"
"87646","false"
"87647","false"
"87648","false"
"87649","false"
"87650","false"
"87651","false"
"87652","false"
"87653","false"
"87654","false"
"87655","false"
"87656","false"
"87657","true"
"87658","false"
"87659","false"
"87660","false"
"87661","false"
"87662","true"
"87663","true"
"87664","false"
"87665","false"
"87666","false"
"87667","false"
"87668","false"
"87669","false"
"87670","false"
"87671","true"
"87672","false"
"87673","false"
"87674","false"
"87675","false"
"87676","false"
"87677","false"
"87678","false"
"87679","false"
"87680","true"
"87681","false"
"87682","true"
"87683","false"
"87684","true"
"87685","false"
"87686","false"
"87687","true"
"87688","false"
"87689","true"
"87690","true"
"87691","false"
"87692","true"
"87693","false"
"87694","false"
"87695","false"
"87696","false"
"87697","false"
"87698","false"
"87699","false"
"87700","false"
"87701","false"
"87702","false"
"87703","true"
"87704","false"
"87705","false"
"87706","false"
"87707","false"
"87708","false"
"87709","false"
"87710","false"
"87711","false"
"87712","false"
"87713","false"
"87714","false"
"87715","true"
"87716","false"
"87717","false"
"87718","false"
"87719","true"
"87720","false"
"87721","false"
"87722","false"
"87723","false"
"87724","false"
"87725","false"
"87726","false"
"87727","false"
"87728","false"
"87729","false"
"87730","false"
"87731","false"
"87732","false"
"87733","false"
"87734","false"
"87735","false"
"87736","true"
"87737","false"
"87738","false"
"87739","false"
"87740","false"
"87741","false"
"87742","false"
"87743","true"
"87744","false"
"87745","false"
"87746","true"
"87747","false"
"87748","false"
"87749","true"
"87750","false"
"87751","false"
"87752","false"
"87753","false"
"87754","false"
"87755","false"
"87756","false"
"87757","false"
"87758","false"
"87759","false"
"87760","false"
"87761","false"
"87762","false"
"87763","false"
"87764","false"
"87765","false"
"87766","false"
"87767","false"
"87768","false"
"87769","false"
"87770","true"
"87771","false"
"87772","false"
"87773","false"
"87774","false"
"87775","false"
"87776","false"
"87777","false"
"87778","true"
"87779","false"
"87780","false"
"87781","false"
"87782","true"
"87783","false"
"87784","false"
"87785","false"
"87786","false"
"87787","false"
"87788","false"
"87789","false"
"87790","true"
"87791","false"
"87792","false"
"87793","false"
"87794","true"
"87795","true"
"87796","false"
"87797","false"
"87798","false"
"87799","false"
"87800","false"
"87801","false"
"87802","false"
"87803","false"
"87804","false"
"87805","false"
"87806","true"
"87807","false"
"87808","false"
"87809","false"
"87810","false"
"87811","false"
"87812","false"
"87813","false"
"87814","true"
"87815","true"
"87816","true"
"87817","false"
"87818","false"
"87819","false"
"87820","true"
"87821","false"
"87822","false"
"87823","false"
"87824","false"
"87825","false"
"87826","false"
"87827","true"
"87828","false"
"87829","false"
"87830","false"
"87831","false"
"87832","false"
"87833","true"
"87834","false"
"87835","true"
"87836","false"
"87837","false"
"87838","true"
"87839","false"
"87840","false"
"87841","false"
"87842","true"
"87843","true"
"87844","true"
"87845","false"
"87846","false"
"87847","false"
"87848","true"
"87849","true"
"87850","false"
"87851","true"
"87852","false"
"87853","false"
"87854","false"
"87855","true"
"87856","false"
"87857","false"
"87858","false"
"87859","false"
"87860","false"
"87861","false"
"87862","false"
"87863","false"
"87864","true"
"87865","true"
"87866","false"
"87867","false"
"87868","true"
"87869","true"
"87870","false"
"87871","true"
"87872","false"
"87873","false"
"87874","false"
"87875","false"
"87876","false"
"87877","false"
"87878","false"
"87879","false"
"87880","false"
"87881","false"
"87882","false"
"87883","false"
"87884","false"
"87885","true"
"87886","false"
"87887","false"
"87888","false"
"87889","false"
"87890","true"
"87891","false"
"87892","false"
"87893","false"
"87894","false"
"87895","false"
"87896","false"
"87897","false"
"87898","true"
"87899","false"
"87900","false"
"87901","false"
"87902","false"
"87903","false"
"87904","true"
"87905","false"
"87906","false"
"87907","false"
"87908","false"
"87909","false"
"87910","false"
"87911","false"
"87912","false"
"87913","false"
"87914","false"
"87915","false"
"87916","false"
"87917","false"
"87918","false"
"87919","false"
"87920","false"
"87921","false"
"87922","true"
"87923","false"
"87924","false"
"87925","false"
"87926","false"
"87927","false"
"87928","false"
"87929","false"
"87930","false"
"87931","false"
"87932","false"
"87933","false"
"87934","false"
"87935","false"
"87936","false"
"87937","false"
"87938","false"
"87939","false"
"87940","true"
"87941","false"
"87942","false"
"87943","false"
"87944","false"
"87945","false"
"87946","false"
"87947","true"
"87948","true"
"87949","false"
"87950","false"
"87951","false"
"87952","true"
"87953","false"
"87954","false"
"87955","false"
"87956","false"
"87957","false"
"87958","true"
"87959","false"
"87960","false"
"87961","false"
"87962","false"
"87963","false"
"87964","false"
